0.000000 35.000000 0.000000 2.939672 -2.512399 -15.982575 -2.790982 9.296973 7.025175 -0.030218 8.963600 0.283415 -5.837509 -11.272608 17.155553 -0.681467 -11.986486 -0.475005 -5.050623 -34.864331 15.667117 0.105687 51.760897 0.092073 17.827428 8.362898 -0.736610 0.508809 -10.333974 -0.277246 2.844179 -19.663975 4.520303 -3.120231 21.803158 -4.315221 -1.110543 24.464959 14.317375 -12.457553 -34.975015 1.328075 8.229052 15.651386 -2.754466 -74.984123 -24.367646 5.145814 0.509187 0.024293 -75.954102 46.616504 -11.296805 9.652971 -0.050279 -0.176910 0.585413 -0.107567 0.172022 0.135192 -9.262076 5.462954 5.154081 72.908196 4.350981 1.630802 -0.058101 -0.326491 87.574289 -32.810467 8.751559 -12.165782 0.186780 0.463861 -0.034747 -0.414925 0.064699 0.068736
0.000000 35.000000 0.000000 3.087642 -0.859631 -17.314670 -3.495775 7.884583 7.762587 -0.242212 8.586764 0.477752 -8.724837 -12.032980 14.968338 -0.622608 -12.265878 -0.171591 -7.210456 -34.483493 11.817041 0.339113 53.513597 -0.395473 19.464739 2.352457 1.430833 0.455122 -9.748880 -0.062759 6.055247 -19.017138 9.870853 -6.805900 19.242796 -0.852002 -3.139170 25.385890 15.492874 -8.967576 -33.798209 -5.737492 4.156099 10.690224 -2.350182 -74.759001 -26.513876 -4.005562 1.144412 -0.280799 -82.678088 48.429954 -7.306868 8.547672 0.816774 -0.107775 0.493850 -0.162585 -0.166461 -0.939111 -11.384673 7.191915 6.402406 78.810048 7.647734 -4.660427 -0.358237 -0.600261 73.154862 -34.878255 3.704451 -8.457897 -0.739609 0.247076 0.440790 -0.082991 0.789613 0.189741
0.000000 35.000000 0.000000 4.245425 -1.111194 -14.075360 -3.924924 7.180752 2.914173 0.146011 9.378890 0.828012 -6.706046 -12.688576 15.917999 0.335563 -11.148286 -0.513512 -11.166537 -30.366937 5.779064 -0.352810 55.669598 -0.172120 17.189123 -0.548084 4.785210 -0.379530 -12.115142 -0.821571 5.817613 -15.916665 12.530793 -9.396180 16.937838 0.846418 -1.689101 26.150336 12.716485 -6.389588 -31.869264 -9.025231 3.670568 5.646398 -5.389714 -71.377033 -17.919408 -11.131750 0.127416 -0.144596 -86.962643 46.899458 -0.685427 3.176911 0.567527 -0.052680 0.811185 -0.799812 -0.717530 -0.408289 -10.668806 7.975518 2.449240 84.300837 15.591773 -7.374724 -0.145051 0.106527 44.723529 -12.517807 -4.806255 -14.841462 -0.082708 0.224079 0.539216 0.110158 0.237115 0.722977
0.000000 35.000000 0.000000 3.874083 -2.381607 -5.924749 -0.896160 7.680457 0.383529 0.107924 14.616253 -0.129412 -7.381730 -17.894793 11.909302 -1.040405 -10.937744 0.329953 -10.169381 -18.082290 -2.300223 0.023954 46.058193 -0.312547 5.540707 -11.062184 0.669931 -0.232424 -11.225857 0.562418 2.277546 -16.445763 10.270374 -8.118707 19.460177 1.861630 2.182063 27.292037 5.100797 -9.681043 -33.622215 -9.769977 7.351287 2.762811 -13.483485 -67.437339 -11.242301 -12.889833 1.211398 -0.516033 -89.298755 47.302629 23.550558 -9.101532 0.636814 0.497946 0.585167 -0.344797 -0.276886 -0.562467 -6.075662 11.385875 -0.933428 85.720262 11.393339 -11.038293 -0.124051 -0.604756 29.424633 -19.192766 -15.172880 -20.098491 -0.571130 0.052712 -0.007037 -0.284903 0.850589 0.198442
0.000000 35.000000 0.000000 -1.366214 -2.361241 5.137160 6.701440 -1.764392 -4.985099 -0.178678 33.675079 0.558547 -9.649655 -17.472938 6.257755 -0.129180 -13.880037 0.556378 -1.972508 -12.468233 -4.547829 -0.009226 38.231660 -0.403928 3.827456 -14.846457 -13.476259 0.023132 -9.024229 -0.946253 -3.571326 -17.015391 0.688462 6.275282 22.048458 -4.763316 2.391989 24.358540 4.615892 -15.805583 -35.423401 -2.425944 12.729506 1.637529 -17.073101 -69.044173 -7.111741 -8.678772 0.276405 -0.504930 -95.081886 62.065922 53.291165 -25.885342 0.228848 -0.095686 0.370041 0.335977 -0.242209 -1.219082 -3.670018 14.016636 -6.178565 78.808043 -16.438700 -14.999171 0.443503 0.346229 41.067603 -40.284589 -36.619283 -30.780441 -0.180562 -0.486474 -0.356864 -0.641310 0.366474 0.422782
0.000000 35.000000 0.000000 -5.840425 -4.324088 15.092964 15.071924 -13.923807 -5.941369 -0.502509 49.310907 0.712944 -11.879603 -11.052143 1.940001 -0.357472 -15.813008 0.093345 7.487401 -7.315598 -4.978175 0.569918 31.096545 -0.520708 5.266818 -15.066180 -18.835251 0.329429 -8.280595 -0.505710 -8.608356 -15.477745 -10.041753 15.895499 21.708009 -11.908077 4.835744 22.954576 3.964643 -18.226986 -36.472894 5.369297 17.059927 3.565144 -19.169449 -71.795562 -2.951886 -0.511470 0.254732 -0.420171 -95.326941 56.230148 63.616813 -20.845522 0.384086 -0.078635 0.783769 -0.034507 -0.339940 -0.433599 -1.300058 14.512610 -12.088931 70.537794 -27.787529 -19.861075 0.095870 0.162007 62.119451 -44.683454 -33.043041 -31.589753 -0.039352 0.127941 -0.016076 0.066785 0.184637 0.431998
0.000000 35.000000 0.000000 -8.165603 -5.407764 14.703471 19.637350 -21.450452 3.126359 -0.267909 62.419386 0.278965 -14.056225 -8.416982 1.319358 -0.622421 -15.029867 0.125185 9.865062 -5.457035 -6.285527 0.810370 29.401386 -0.117035 4.196876 -15.268303 -16.860904 0.058837 -7.807542 0.411528 -7.550377 -15.600179 -11.286020 15.539772 23.755512 -13.893587 4.753690 22.426537 5.826168 -18.652656 -37.624754 6.178090 17.633178 6.685109 -19.350126 -71.469377 -0.988685 4.012729 0.566242 -0.373979 -89.956027 16.447624 69.598478 16.809610 0.457192 0.044040 0.357162 -0.629171 -0.199255 0.405528 -2.753905 13.618538 -12.368871 65.418699 -31.561593 -22.846319 -0.056884 -0.244218 80.622915 -43.664582 -23.137034 -27.993547 0.113165 0.500496 0.070433 0.091465 0.253292 0.313029
0.000000 35.000000 0.000000 -8.056875 -5.702708 7.898434 22.063101 -23.638851 13.593270 -0.099153 71.359310 0.238169 -15.724861 -8.217510 3.712496 -1.017596 -14.094731 0.134800 8.626744 -5.256012 -4.847937 0.353023 29.688268 0.237986 2.933848 -14.216705 -13.407919 -0.202091 -7.536910 0.331157 -3.343372 -16.540739 -5.549130 9.467142 26.771349 -11.417139 2.616267 22.517041 9.952632 -17.370023 -38.174651 5.259319 16.454986 10.234808 -16.413647 -71.366372 -3.454145 5.433424 0.696309 -0.453390 -83.842038 -17.402925 69.310876 49.942123 0.255843 0.030363 0.258698 -0.796249 0.318039 0.542690 -6.107778 11.335328 -7.892935 60.786029 -32.457454 -24.223978 -0.051409 -0.760580 93.019908 -43.008159 -15.947894 -24.607461 -0.067288 0.496511 0.253336 -0.124549 0.540288 0.178840
0.000000 35.000000 0.000000 -7.214994 -5.316056 -1.772285 21.826216 -22.708509 18.465135 -0.259207 69.990276 0.450256 -16.272603 -8.216024 6.265042 -0.783596 -13.049535 0.154605 6.671632 -5.696650 -0.362520 0.072074 30.020689 0.345799 3.068511 -12.104153 -9.904030 -0.169606 -8.024124 -0.065392 1.549601 -17.397092 2.104077 2.569163 28.787892 -7.125384 0.933096 22.405025 13.002584 -15.108890 -38.381162 4.573204 14.701156 14.134628 -12.725486 -73.612777 -6.443628 6.034539 0.823425 -0.304065 -76.989469 -20.848860 63.366058 53.376317 -0.016045 -0.025585 0.238970 -0.627325 0.392111 0.182432 -8.919319 8.659011 -3.243728 57.021243 -32.752264 -24.344584 -0.061894 -0.578303 100.449957 -42.050750 -10.754954 -21.676763 0.048395 0.317079 0.082509 -0.515207 0.585741 0.019113
0.000000 35.000000 0.000000 -5.233204 -4.911932 -7.790677 19.676328 -20.747784 17.257111 0.042060 59.474262 0.074777 -16.905626 -7.610644 9.082316 -0.345187 -11.918143 0.327998 4.631390 -5.489628 4.831424 0.074072 28.935046 0.329168 3.755912 -10.181755 -5.622091 -0.026019 -8.597044 -0.059113 4.494998 -18.070318 7.310851 -2.323450 29.406677 -3.492652 1.180987 22.989979 12.812586 -13.624816 -38.879401 4.827531 14.456090 17.467209 -10.290583 -77.602290 -6.800437 6.737882 0.628222 -0.192746 -69.638514 -11.766754 54.318610 43.895019 -0.361014 -0.060833 0.390410 -0.172535 0.007193 -0.216606 -9.786665 6.236239 -0.143978 55.420640 -29.782860 -20.955011 0.014057 -0.023381 104.094964 -41.283900 -6.314749 -18.535061 0.279880 0.078174 -0.287391 -0.403151 0.491599 0.220537
